artist,album,track,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence
Lil Uzi Vert,Luv Is Rage,All My Chains,2DynJ2cNsW35sTJCaRcb70,0.715,0.0838,138.028,0.122,0.119,0.0,4,0.794,6,208696,-5.531,0.327
Lil Uzi Vert,Luv Is Rage,Belly,63z7NQignNUAp6zWQVip4J,0.754,0.295,124.01,0.295,0.27,0.0,4,0.819,5,217668,-4.408,0.404
Lil Uzi Vert,Luv Is Rage,Enemies,2p2DLGuXtnLLClzpmKkyCx,0.77,0.229,155.738,0.25,0.244,0.0,4,0.626,2,248175,-6.368,0.478
Lil Uzi Vert,Luv Is Rage,Ballin,1P7ycI8RxUZVErR2xCPqbA,0.77,0.112,122.011,0.0605,0.188,0.0,4,0.603,1,277587,-5.84,0.37
Lil Uzi Vert,Luv Is Rage,Paradise,7pudclCl5P99Me3P5F9hPC,0.85,0.11,100.002,0.0954,0.0291,0.0,4,0.594,2,172704,-6.525,0.228
Lil Uzi Vert,BADASS,BADASS (with Lil Uzi Vert),49KSMJh4teJp40VNJeueja,0.838,0.227,155.014,0.49,0.055,0.0,4,0.674,9,186218,-4.808,0.747
Lil Uzi Vert,Over Your Head,Over Your Head,0Tcw8w9pvPrZoORgxsNASW,0.742,0.558,148.949,0.162,0.00198,0.0,4,0.773,5,186843,-5.453,0.35
Lil Uzi Vert,Patek,Patek,76MjtLfZoTNc3BDqUVjuRH,0.596,0.162,120.028,0.0534,0.00301,0.0,4,0.801,1,280666,-4.72,0.134
Lil Uzi Vert,Party Girl (Remix),Party Girl (Remix),0XkmeG97T4mtYlWRJcrxec,0.375,0.175,129.995,0.204,0.533,0.0,4,0.752,6,147673,-10.157,0.591
Lil Uzi Vert,Sasuke,Sasuke,0ROE31C8Wu4neZoR9stM9e,0.477,0.0819,145.979,0.428,0.00414,0.0,4,0.859,1,251336,-6.116,0.153
Lil Uzi Vert,That Way,That Way,5raTDhlbxFDnpn89bxArdH,0.611,0.155,129.962,0.0403,0.0582,0.0,4,0.719,7,212354,-5.01,0.489
Lil Uzi Vert,Futsal Shuffle 2020,Futsal Shuffle 2020,2Ec33AVlkTTq8BHFgBTdQs,0.457,0.231,136.97,0.156,0.0327,0.0,4,0.881,7,198913,-8.191,0.296
Lil Uzi Vert,Show U Off (feat. Lil Uzi Vert),Show U Off (feat. Lil Uzi Vert),60mcyQCSVEqWxrO6V2vtjj,0.559,0.136,77.616,0.0513,0.0781,0.0,4,0.639,1,241237,-6.844,0.103
Lil Uzi Vert,Sanguine Paradise,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,0.603,0.113,134.972,0.0666,0.0948,0.0,4,0.729,6,243976,-6.736,0.207
Lil Uzi Vert,That's a Rack,That's a Rack,4pCEIQ6wBVuaJdER5bALtO,0.432,0.146,140.042,0.501,0.0599,0.0,4,0.852,1,236571,-8.04,0.258
Lil Uzi Vert,420 in London,420 in London,1zDwQIp3BgbH9dSmYtPBDH,0.694,0.11,160.034,0.358,0.0138,0.0,4,0.783,10,219089,-7.008,0.389
Lil Uzi Vert,New Patek,New Patek,0SMOSx8HWWBU6rzdTpFrp8,0.759,0.163,145.031,0.356,0.0483,0.0,4,0.87,8,343099,-5.074,0.689
Lil Uzi Vert,Sauce It Up,Sauce It Up,2V2URIj73ZFksArTldfkRW,0.528,0.125,79.532,0.313,0.0715,0.0,4,0.813,6,207039,-6.305,0.131
Lil Uzi Vert,Smoke My Dope (with Steve Aoki & Lil Uzi Vert) (From Bright: The Album),Smoke My Dope (with Steve Aoki & Lil Uzi Vert),1BeTdfec8Kowv2QIU5o4IN,0.633,0.111,127.997,0.138,0.0183,0.0,4,0.782,8,202653,-4.287,0.508
Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix],The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,6GNifiuBPrKFpwNBYnooFm,0.671,0.167,81.994,0.0599,0.68,0.0,4,0.749,6,268864,-5.151,0.756
Lil Uzi Vert,Zambamafoo,Zambamafoo,3UMpcCyG1Dj0yDb377vu2K,0.644,0.161,119.992,0.284,0.00616,0.0,4,0.886,1,173493,-9.284,0.664
Lil Uzi Vert,We Rollin (feat. Lil Uzi Vert & Rome Fortune),We Rollin (feat. Lil Uzi Vert & Rome Fortune),6IG9lksEE1p1TadgYXrqTD,0.609,0.115,94.999,0.0588,0.213,0.0,4,0.768,5,184421,-10.91,0.743
Lil Uzi Vert,Money Longer,Money Longer,1QMCsDhbrqwBvDRXSaeh9r,0.568,0.108,136.173,0.142,0.0541,0.0,4,0.795,5,198944,-7.817,0.478
Lil Uzi Vert,Count Dem Rolls (feat. Uzi Gang),Count Dem Rolls (feat. Uzi Gang),1iJa3Lpd1uC0zp5ZBpAr4W,0.776,0.295,99.198,0.39,0.196,0.0,3,0.52,10,230818,-6.452,0.445
Kanye West,JESUS IS KING,Every Hour,1WnqWQcWcuQbVzgE7ecfCY,0.793,0.913,76.997,0.0794,0.466,0.000647,5,0.588,7,112239,-6.23,0.694
Kanye West,JESUS IS KING,Selah,39JRmdKFka1Oe09FoOCPI4,0.618,0.32,90.076,0.197,0.647,0.000859,3,0.482,9,164620,-5.673,0.146
Kanye West,JESUS IS KING,Follow God,2QpGZOhTCHHiKmpSO9FW4h,0.9,0.0426,180.291,0.418,0.000248,1.21e-05,4,0.529,1,104591,-3.503,0.434
Kanye West,JESUS IS KING,Closed On Sunday,3JWiDGQX2eTlFvKj3Yssj3,0.291,0.139,97.984,0.0318,0.873,0.000641,4,0.799,11,151873,-7.353,0.406
Kanye West,JESUS IS KING,On God,2SasoXZyv82yYgHiVOvxQn,0.886,0.461,72.577,0.155,0.0671,0.0,4,0.41,9,136351,-4.413,0.393
Kanye West,JESUS IS KING,Everything We Need,24bnCCysWnbNRNUT4LpHcP,0.416,0.146,116.96,0.0538,0.312,0.0,4,0.894,9,116560,-6.823,0.463
Kanye West,JESUS IS KING,Water,454Epa1vrCGFddHXKyC1kb,0.281,0.163,82.338,0.1,0.57,0.000254,4,0.505,2,168420,-12.404,0.283
Kanye West,JESUS IS KING,God Is,6xRWoYwfwIKnT8bQGzKbxR,0.637,0.187,105.037,0.0256,0.34,0.0,4,0.656,1,203141,-3.867,0.267
Kanye West,JESUS IS KING,Hands On,7r6aR2f57resC5r93LwMfK,0.393,0.282,78.039,0.529,0.558,0.0,4,0.514,1,203174,-8.72,0.598
Kanye West,JESUS IS KING,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,0.459,0.126,148.28,0.0422,0.614,0.0,4,0.611,0,213878,-3.926,0.177
Kanye West,JESUS IS KING,Jesus Is Lord,7sBgFMWqDWQgrsNSpIBoe8,0.26,0.532,76.61,0.0305,0.828,4.03e-05,3,0.243,4,49293,-5.876,0.327
Kanye West,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,0.469,0.099,110.573,0.104,0.126,7.32e-05,4,0.58,0,165053,-5.946,0.369
Kanye West,KIDS SEE GHOSTS,Fire,7oHkit3F3vimtsBbnZkU0G,0.751,0.182,104.999,0.16,0.472,4.71e-06,4,0.709,6,140527,-3.801,0.37
Kanye West,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,0.542,0.609,171.945,0.39,0.278,1.87e-05,4,0.765,1,153351,-6.755,0.734
Kanye West,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),7GRTrWsP3yo2Fx8umJfA1X,0.81,0.158,151.643,0.0632,0.00457,0.0,4,0.334,9,206605,-4.855,0.306
Kanye West,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,0.597,0.195,100.051,0.037,0.339,0.0404,4,0.585,0,324674,-7.499,0.227
Kanye West,KIDS SEE GHOSTS,Kids See Ghosts,2I3dW2dCBZAJGj5X21E53k,0.682,0.131,94.985,0.0458,0.113,9.65e-05,4,0.841,2,245098,-7.007,0.338
Kanye West,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,0.504,0.121,110.011,0.0321,0.401,1.44e-06,4,0.729,8,197001,-6.784,0.305
Kanye West,ye,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA,0.396,0.0486,116.016,0.411,0.867,0.0,4,0.752,2,274187,-7.932,0.417
Kanye West,ye,Yikes,1qsHYUd2c1wFGcn7e63QmG,0.776,0.227,173.996,0.341,0.15,0.0,4,0.683,1,188773,-3.251,0.223
Kanye West,ye,All Mine,3U21A07gAloCc4P7J8rxcn,0.31,0.0931,121.927,0.291,0.123,0.0,4,0.925,11,145507,-6.531,0.291
Kanye West,ye,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,0.432,0.308,164.235,0.545,0.495,0.0,4,0.556,3,205547,-8.551,0.352
Kanye West,ye,No Mistakes,35KV2Nuib6jPMVN00O8iba,0.646,0.109,80.174,0.0629,0.0393,0.0,4,0.643,10,123040,-2.442,0.35
Kanye West,ye,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,0.545,0.329,83.378,0.0288,0.0969,0.0,4,0.573,7,271387,-4.247,0.297
Kanye West,ye,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,0.419,0.187,109.813,0.522,0.376,0.0,4,0.669,1,215320,-6.724,0.0397
Kanye West,The Life Of Pablo,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,0.403,0.54,105.169,0.414,0.62,0.0,4,0.592,0,320680,-8.768,0.391
Kanye West,The Life Of Pablo,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,0.573,0.538,113.088,0.0549,0.118,0.0,4,0.724,7,135920,-4.113,0.438
Kanye West,The Life Of Pablo,Pt. 2,1Wsbr1d2BouNGk2q92mIj7,0.752,0.787,145.076,0.333,0.552,0.0,4,0.674,11,130293,-4.073,0.236
Kanye West,The Life Of Pablo,Famous,19a3JfW8BQwqHWUMbcqSx8,0.735,0.0975,173.935,0.117,0.0711,0.0,4,0.465,6,196040,-3.715,0.409
Kanye West,The Life Of Pablo,Feedback,49fT6owWuknekShh9utsjv,0.566,0.104,100.224,0.517,0.563,0.0,4,0.811,8,147240,-6.033,0.169
Kanye West,The Life Of Pablo,Low Lights,36o4taPyOdnOMf01ERmn9a,0.593,0.121,101.956,0.109,0.706,0.0,4,0.603,7,131773,-4.685,0.523
Kanye West,The Life Of Pablo,Highlights,4qYLPta5HZ36idWiXtqh7B,0.626,0.313,101.971,0.208,0.00572,0.0,4,0.547,2,199867,-6.244,0.346
Kanye West,The Life Of Pablo,Freestyle 4,6wfzokDylbrJzrJcpnBkcy,0.537,0.0907,126.036,0.095,0.0449,0.0,4,0.564,9,123387,-8.381,0.459
Kanye West,The Life Of Pablo,I Love Kanye,5CGS4UovzA7ftCJkLVXQju,0.374,0.217,80.326,0.741,0.594,0.0,4,0.756,5,44827,-7.966,0.966
Kanye West,The Life Of Pablo,Waves,3nAq2hCr1oWsIU54tS98pL,0.586,0.339,96.091,0.0382,0.0528,7.33e-06,4,0.557,10,181573,-4.57,0.0681
Kanye West,The Life Of Pablo,FML,30Zcjs7pgEkmJA1lEbGSWT,0.415,0.195,125.357,0.131,0.329,0.0,4,0.527,5,236120,-7.184,0.12
Kanye West,The Life Of Pablo,Real Friends,66Q3fAmSX5eHamgbKa9alP,0.744,0.138,81.396,0.476,0.262,0.000382,4,0.441,6,251573,-6.248,0.124
Kanye West,The Life Of Pablo,Wolves,432hUIl3ISDeytYW5XBQ5h,0.392,0.134,155.856,0.0925,0.219,0.00173,4,0.395,1,301587,-8.034,0.103
Kanye West,The Life Of Pablo,Frank's Track,20r94xA0bsYNLtYSiOE6r3,0.179,0.105,140.687,0.0722,0.976,0.0,4,0.655,11,38333,-6.903,0.758
Kanye West,The Life Of Pablo,Siiiiiiiiilver Surffffeeeeer Intermission,1ZnA4VYOlYIShuGt60LmCs,0.409,0.11,72.623,0.881,0.982,0.000203,4,0.788,9,56560,-11.917,0.925
Kanye West,The Life Of Pablo,30 Hours,2CHmgtK8OCL28WtIK96u4N,0.813,0.0886,95.012,0.288,0.0359,0.0,4,0.823,7,323303,-6.71,0.373
Kanye West,The Life Of Pablo,No More Parties In LA,0zLClc0emc6qUeV1p5nc99,0.921,0.221,93.058,0.303,0.246,0.0,4,0.508,5,374413,-1.644,0.681
Kanye West,The Life Of Pablo,Facts (Charlie Heat Version),3MnbXlC1N7GdS9M8HzA6no,0.662,0.168,142.059,0.143,0.0518,0.0,4,0.777,1,200733,-3.761,0.4
Kanye West,The Life Of Pablo,Fade,3cCxoOgfi6hgt8MNteuiiD,0.765,0.31,105.998,0.0908,0.118,0.0,4,0.752,9,193748,-5.805,0.309
Kanye West,The Life Of Pablo,Saint Pablo,1o0kWPueYo94LIjPYOE5Nf,0.772,0.178,167.018,0.375,0.282,0.0,4,0.461,2,372113,-3.98,0.414
Kanye West,Yeezus,On Sight,1gqkRc9WtOpnGIqxf2Hvzr,0.469,0.28,101.601,0.327,0.487,0.0,4,0.605,9,156480,-3.182,0.515
Kanye West,Yeezus,Black Skinhead,722tgOgdIbNe3BEyLnejw4,0.809,0.168,130.127,0.279,0.0011,0.0,4,0.766,1,188013,-6.123,0.325
Kanye West,Yeezus,I Am A God,0HMCdlOPJkAGlB0MlSWIcO,0.532,0.165,111.885,0.0715,0.0367,0.000794,4,0.51,4,231507,-7.405,0.305
Kanye West,Yeezus,New Slaves,4cAgkb0ifwn0FSHGXnr4F6,0.59,0.096,141.099,0.076,0.165,1.09e-05,4,0.506,1,256093,-4.322,0.359
Kanye West,Yeezus,Hold My Liquor,5nIu0VwPOsjkF61zfevLKh,0.322,0.115,106.976,0.0333,0.0194,7.72e-06,4,0.497,8,326947,-10.358,0.04
Kanye West,Yeezus,I'm In It,52NmkyHsGsHGb1UX8fTkMg,0.604,0.0668,170.337,0.345,0.141,0.0,4,0.485,1,234853,-4.591,0.45
Kanye West,Yeezus,Blood On The Leaves,42GcjriRK6srwHkfbkBqVl,0.69,0.101,172.073,0.195,0.395,0.0,4,0.397,2,359800,-4.108,0.36
Kanye West,Yeezus,Guilt Trip,5nPOM0nFRAJ3XI8xCxNAzO,0.666,0.129,137.9,0.0754,0.159,9.56e-06,4,0.439,4,243747,-6.078,0.579
Kanye West,Yeezus,Send It Up,3RKblQNJs8HPvWBgXmq6nn,0.544,0.282,93.562,0.352,0.292,7.41e-05,4,0.579,9,178040,-5.193,0.365
Kanye West,Yeezus,Bound 2,3sNVsP50132BTNlImLx70i,0.665,0.113,148.913,0.0465,0.145,0.0,4,0.367,1,229147,-2.821,0.31
Kanye West,Kanye West Presents Good Music Cruel Summer,To The World - Album Version (Edited),6TPTfc7wJIT2jh5Aa8VuGz,0.556,0.104,141.925,0.124,0.211,0.0,4,0.722,4,230987,-8.194,0.534
Kanye West,Kanye West Presents Good Music Cruel Summer,Clique - Album Version (Edited),7fuuAPjPDyLGyFaJEkSxAb,0.541,0.306,109.448,0.235,0.0562,0.0,5,0.717,9,293533,-5.942,0.327
Kanye West,Kanye West Presents Good Music Cruel Summer,Mercy.1 - Album Version (Edited),0nh1o1936u4X7MaatN56j8,0.57,0.424,140.162,0.422,0.0514,0.000102,4,0.553,6,326280,-7.82,0.454
Kanye West,Kanye West Presents Good Music Cruel Summer,New God Flow.1 - Album Version (Edited),7yyXLa0qfOqyR17qfy8cm8,0.949,0.722,173.797,0.49,0.459,0.0,4,0.475,3,357293,-3.041,0.398
Kanye West,Kanye West Presents Good Music Cruel Summer,The Morning - Album Version (Edited),6oilcOya1YbTc9ibBp2bJs,0.582,0.241,80.483,0.408,0.036,0.0,4,0.522,7,275213,-6.903,0.185
Kanye West,Kanye West Presents Good Music Cruel Summer,Cold.1 - Album Version (Edited),69TBeUU01dxrQKZYEzKaVE,0.888,0.239,106.705,0.0831,0.0017,0.0,5,0.671,4,216213,-4.094,0.612
Kanye West,Kanye West Presents Good Music Cruel Summer,Higher - Album Version (Edited),2hhfoWnSh1RIYrOhXzhAOA,0.65,0.122,153.974,0.116,0.0158,0.000211,4,0.658,5,274280,-7.952,0.276
Kanye West,Kanye West Presents Good Music Cruel Summer,Sin City - Album Version (Edited),5yyW5zyUXeVcdoBFmxRjAf,0.625,0.0823,82.946,0.117,0.0425,0.0,4,0.55,10,268387,-8.462,0.237
Kanye West,Kanye West Presents Good Music Cruel Summer,The One - Album Version (Edited),7CfxN8x1qsUrova92PF8P2,0.757,0.127,139.919,0.145,0.0391,0.0,4,0.529,6,344880,-5.333,0.256
Kanye West,Kanye West Presents Good Music Cruel Summer,Creepers - Album Version (Edited),51PO0Md0UhUWdzN4hcEuiN,0.74,0.115,197.961,0.0842,0.0217,0.00192,4,0.605,2,194013,-8.084,0.0767
Kanye West,Kanye West Presents Good Music Cruel Summer,Bliss - Album Version (Edited),62I2M5Nz5VdCLygDMgDZUM,0.66,0.445,76.368,0.0401,0.0127,0.0,4,0.356,3,210013,-8.216,0.411
Kanye West,Kanye West Presents Good Music Cruel Summer,Don't Like.1 - Album Version (Edited),51mK2xGop7WMDVeuHLvhWP,0.604,0.113,132.069,0.296,0.00708,0.0,4,0.499,2,282880,-5.443,0.626
Kanye West,Watch The Throne (Deluxe),No Church In The Wild,0aFObVR01JzPbBMjze4xPV,0.751,0.167,92.781,0.105,0.246,0.0179,4,0.654,8,272507,-7.508,0.568
Kanye West,Watch The Throne (Deluxe),Lift Off,63dETSxIKCdUHGzlUyCjWb,0.784,0.165,179.427,0.171,0.187,0.00177,3,0.403,2,266253,-7.584,0.275
Kanye West,Watch The Throne (Deluxe),Ni**as In Paris,2Zb7wnGUnNPCas2E0wWSQ5,0.859,0.348,140.027,0.315,0.127,0.0,4,0.788,1,219333,-5.542,0.769
Kanye West,Watch The Throne (Deluxe),Otis,6aGNg25mRJdqd318f9X6Wn,0.631,0.5,94.571,0.302,0.552,0.0,4,0.755,7,178213,-4.751,0.433
Kanye West,Watch The Throne (Deluxe),Gotta Have It,2Kbxfq8wkjMCno1QJe4yyw,0.574,0.262,149.762,0.245,0.411,0.0,4,0.74,4,140747,-6.938,0.33
Kanye West,Watch The Throne (Deluxe),New Day,2Ii1GRrLqdZCmMLLsxKhlG,0.645,0.142,91.005,0.0705,0.389,7.05e-05,4,0.561,10,272853,-6.809,0.359
Kanye West,Watch The Throne (Deluxe),That's My Bitch,1dmwLTV54sRjGRRC9G2Sbr,0.871,0.121,108.985,0.113,0.237,0.000293,4,0.745,7,202560,-6.291,0.495
Kanye West,Watch The Throne (Deluxe),Welcome To The Jungle,1fifW5EOTQVIeFynbpT751,0.93,0.18,92.899,0.364,0.0128,3.7e-06,4,0.636,2,174133,-5.179,0.325
Kanye West,Watch The Throne (Deluxe),Who Gon Stop Me,3U9yv46nVSn3PkLsVcNIcA,0.73,0.715,133.88,0.159,0.0408,0.000164,4,0.594,0,256707,-4.638,0.378
Kanye West,Watch The Throne (Deluxe),Murder To Excellence,5Be8Gm2eCrDYVIRaFW3g7I,0.816,0.0804,87.353,0.32,0.024,0.0,4,0.566,1,300960,-4.741,0.578
Kanye West,Watch The Throne (Deluxe),Made In America,1uvcNjAEUEuA0kPqHVrmw3,0.729,0.224,165.899,0.219,0.043,5.88e-05,4,0.71,11,292067,-7.01,0.55
Kanye West,Watch The Throne (Deluxe),Why I Love You,1xHflEg6AlgDQJUtAJ4BS1,0.805,0.269,123.441,0.0419,0.0261,0.0,4,0.481,5,201373,-4.132,0.373
Kanye West,Watch The Throne (Deluxe),Illest Motherf**ker Alive,4DOoissGiO2oc7vtGkhAib,0.663,0.595,139.979,0.0837,0.171,1.64e-06,4,0.553,11,503320,-6.412,0.299
Kanye West,Watch The Throne (Deluxe),H•A•M,2TK4NQXWehLphjpXTYxu1H,0.523,0.322,140.046,0.0614,0.0462,0.0,4,0.657,8,275733,-4.907,0.0382
Kanye West,Watch The Throne (Deluxe),Primetime,32oaQIN08rnsdSP8xuW0Vt,0.923,0.31,84.99,0.21,0.166,9.64e-06,4,0.662,11,199240,-4.085,0.469
Kanye West,Watch The Throne (Deluxe),The Joy,7huc9zi62N3uBYkJOmAhTf,0.516,0.139,79.743,0.325,0.146,3.07e-05,4,0.584,7,317920,-6.256,0.326
Kanye West,Watch The Throne,No Church In The Wild,7Ct3wqpGLbNrrG617S00B3,0.751,0.167,92.774,0.105,0.244,0.0179,4,0.654,8,272507,-7.508,0.568
Kanye West,Watch The Throne,Lift Off,4lwdrztjT9XLAeOP8FplSv,0.784,0.165,179.427,0.171,0.187,0.00177,3,0.403,2,266253,-7.584,0.275
Kanye West,Watch The Throne,Ni**as In Paris,7fQmDkqrrj13kxv4Vle3AM,0.859,0.348,140.027,0.315,0.127,0.0,4,0.788,1,219333,-5.542,0.769
Kanye West,Watch The Throne,Otis,0nLcWJB4ir9430ulKxZZhV,0.631,0.5,94.571,0.302,0.552,0.0,4,0.755,7,178213,-4.751,0.433
Kanye West,Watch The Throne,Gotta Have It,6JFLZH9vCzgqnUToBdiHQb,0.574,0.262,149.762,0.245,0.411,0.0,4,0.74,4,140747,-6.938,0.33
Kanye West,Watch The Throne,New Day,0tehxJrW3U8vXsJokXjywD,0.645,0.142,91.005,0.0705,0.389,7.05e-05,4,0.561,10,272853,-6.809,0.359
Kanye West,Watch The Throne,That's My Bitch,3qAqpUIv2ry0g0BAMuE5Kd,0.871,0.121,108.985,0.113,0.237,0.000293,4,0.745,7,202560,-6.291,0.495
Kanye West,Watch The Throne,Welcome To The Jungle,6bJDXckt81F0TfU1c3A4Ah,0.93,0.18,92.899,0.364,0.0128,3.7e-06,4,0.636,2,174133,-5.179,0.325
Kanye West,Watch The Throne,Who Gon Stop Me,2eqOjSC8dY1iFrQiJGPDOX,0.73,0.715,133.88,0.159,0.0408,0.000164,4,0.594,0,256707,-4.638,0.378
Kanye West,Watch The Throne,Murder To Excellence,6IE4ozG51DjyY5Iuh82hqn,0.816,0.0804,87.353,0.32,0.024,0.0,4,0.566,1,300960,-4.741,0.578
Kanye West,Watch The Throne,Made In America,15kwOUhZh4wLBhXALRdH2j,0.729,0.224,165.899,0.219,0.043,5.88e-05,4,0.71,11,292067,-7.01,0.55
Kanye West,Watch The Throne,Why I Love You,1RcOY4L1XFV9o5q4LUjRtP,0.805,0.267,123.441,0.0419,0.0261,0.0,4,0.481,5,201453,-4.132,0.373
Kanye West,My Beautiful Dark Twisted Fantasy,Dark Fantasy,7yNK27ZTpHew0c55VvIJgm,0.587,0.167,87.998,0.0423,0.274,0.0,4,0.599,5,280787,-5.919,0.373
Kanye West,My Beautiful Dark Twisted Fantasy,Gorgeous,23SZWX2IaDnxmhFsSLvkG2,0.713,0.431,91.964,0.0326,0.0207,0.000175,4,0.598,6,357653,-3.625,0.118
Kanye West,My Beautiful Dark Twisted Fantasy,POWER,2gZUPNdnz5Y45eiGxpHGSc,0.914,0.744,153.993,0.113,0.0161,0.0,4,0.542,0,292093,-4.747,0.576
Kanye West,My Beautiful Dark Twisted Fantasy,All Of The Lights (Interlude),4D6TpthzUVNTjWQqfBW5Kb,0.0792,0.128,110.95,0.0389,0.902,0.591,3,0.296,10,62253,-16.569,0.496
Kanye West,My Beautiful Dark Twisted Fantasy,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,0.803,0.176,142.113,0.0717,0.0796,1.71e-05,4,0.531,1,299613,-3.284,0.221
Kanye West,My Beautiful Dark Twisted Fantasy,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,0.692,0.668,124.887,0.202,0.00244,0.0129,5,0.628,2,378893,-5.64,0.0963
Kanye West,My Beautiful Dark Twisted Fantasy,So Appalled,6K07Ahf6V7CAQn0ikrOztl,0.754,0.63,87.15,0.283,0.255,0.0,4,0.64,1,397667,-5.873,0.584
Kanye West,My Beautiful Dark Twisted Fantasy,Devil In A New Dress,1UGD3lW3tDmgZfAVDh6w7r,0.76,0.158,80.082,0.0721,0.0175,0.0,4,0.435,8,351947,-4.935,0.206
Kanye West,My Beautiful Dark Twisted Fantasy,Runaway,3DK6m7It6Pw857FcQftMds,0.568,0.513,84.733,0.109,0.219,0.00219,4,0.374,1,547733,-3.825,0.111
Kanye West,My Beautiful Dark Twisted Fantasy,Hell Of A Life,3rCNmRonlHN1TXQLcG3dSk,0.813,0.106,177.962,0.129,0.00142,0.000172,4,0.449,8,327787,-5.478,0.452
Kanye West,My Beautiful Dark Twisted Fantasy,Blame Game,4EndPA8b6FDWYp1RgsnLEB,0.581,0.11,80.305,0.0688,0.306,6.3e-05,1,0.419,10,469867,-5.964,0.636
Kanye West,My Beautiful Dark Twisted Fantasy,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r,0.746,0.427,117.072,0.184,0.115,0.0087,4,0.608,5,256587,-5.249,0.277
Kanye West,My Beautiful Dark Twisted Fantasy,Who Will Survive In America,4e5IPJxSGVWPsaxQzdRseN,0.842,0.856,116.166,0.36,0.228,0.000684,4,0.677,1,98200,-6.111,0.595
Kanye West,808s & Heartbreak,Say You Will,4ulYASOuCUwa2hQRsE2OVh,0.401,0.103,172.633,0.0306,0.542,0.225,4,0.603,0,377600,-10.155,0.347
Kanye West,808s & Heartbreak,Welcome To Heartbreak,5Qhq7GH9AOvpP6h7QkRWTl,0.435,0.111,95.991,0.033,0.0985,0.721,4,0.677,7,262933,-11.024,0.0729
Kanye West,808s & Heartbreak,Heartless,4ZMJshw6UOvaTWWThYtEoW,0.647,0.248,87.999,0.136,0.0515,0.0,4,0.79,10,211000,-5.983,0.654
Kanye West,808s & Heartbreak,Amazing,01UniWABhnIka7GgvzOC02,0.554,0.0619,146.133,0.0545,0.216,0.118,4,0.588,8,238333,-8.406,0.496
Kanye West,808s & Heartbreak,Love Lockdown,05bIHrj5BTUoQxXZS6IH3M,0.524,0.112,119.603,0.0323,0.0542,0.5,4,0.76,1,270307,-7.67,0.112
Kanye West,808s & Heartbreak,Paranoid,6S4ifbZ4Q2DhhD0ysxftK3,0.611,0.0765,114.991,0.106,0.114,9.83e-05,4,0.587,6,277907,-7.408,0.464
Kanye West,808s & Heartbreak,RoboCop,02IlA1DlVZa5chlik45jv5,0.447,0.405,133.776,0.102,0.157,0.00564,4,0.698,5,274360,-8.04,0.407
Kanye West,808s & Heartbreak,Street Lights,5ByRHOS9edOQr436aB8NdN,0.487,0.206,125.528,0.034,0.0287,0.0166,4,0.644,6,189907,-9.654,0.467
Kanye West,808s & Heartbreak,Bad News,3I9MY53joyhqFNKjqGHJKy,0.436,0.114,106.171,0.0393,0.0288,0.201,4,0.749,9,238773,-11.99,0.167
Kanye West,808s & Heartbreak,See You In My Nightmares,60903t5ee2xtH5dHJ0AnPQ,0.432,0.103,124.597,0.0339,0.0626,0.0,4,0.676,7,258120,-8.035,0.156
Kanye West,808s & Heartbreak,Coldest Winter,3Oa5mzKpQM8MrpcylcnnNJ,0.516,0.265,133.999,0.044,0.171,3.21e-06,4,0.761,0,164333,-10.229,0.562
Kanye West,808s & Heartbreak,Pinocchio Story - Freestyle / Live From Singapore,2H4MsAq1bT8Wr78Sc8WFJg,0.281,0.948,74.997,0.0501,0.95,0.0,4,0.341,10,361600,-13.204,0.306
Kanye West,Graduation,Good Morning,6MXXY2eiWkpDCezVCc0cMH,0.631,0.149,84.164,0.116,0.0791,0.000105,4,0.48,7,195093,-5.488,0.515
Kanye West,Graduation,Champion,4UQMOPSUVJVicIQzjAcRRZ,0.504,0.695,102.139,0.238,0.00299,0.0,4,0.693,6,167600,-8.306,0.723
Kanye West,Graduation,Stronger,0j2T0R9dR9qdJYsB7ciXhf,0.717,0.408,103.992,0.153,0.00564,0.0,4,0.617,10,311867,-7.858,0.49
